Learning Rate	Train Loss	Test Loss	TrainLoss Interior	TrainLoss Bndry	Trainloss Init	Trainloss Shock	
0.00010000	0.00050391	0.00000358	0.00000045	0.00000001	0.00000001	0.00000007	
0.00010000	0.00053132	0.00000288	0.00000045	0.00000005	0.00000003	0.00000008	
0.00010000	0.00056399	0.00000376	0.00000045	0.00000004	0.00000005	0.00000008	
0.00010000	0.00054415	0.00000293	0.00000045	0.00000003	0.00000002	0.00000008	
0.00010000	0.00051894	0.00000352	0.00000046	0.00000001	0.00000001	0.00000008	
0.00010000	0.00054277	0.00000312	0.00000045	0.00000013	0.00000006	0.00000009	
0.00010000	0.00063879	0.00000290	0.00000045	0.00000024	0.00000012	0.00000007	
0.00010000	0.00063675	0.00000333	0.00000045	0.00000017	0.00000008	0.00000009	
0.00010000	0.00060105	0.00000289	0.00000044	0.00000017	0.00000007	0.00000008	
0.00010000	0.00058772	0.00000317	0.00000044	0.00000014	0.00000007	0.00000008	
0.00010000	0.00053589	0.00000301	0.00000044	0.00000012	0.00000005	0.00000008	
0.00010000	0.00056591	0.00000321	0.00000044	0.00000013	0.00000007	0.00000008	
0.00010000	0.00059520	0.00000310	0.00000044	0.00000017	0.00000008	0.00000008	
0.00010000	0.00055073	0.00000309	0.00000044	0.00000013	0.00000006	0.00000007	
0.00010000	0.00053276	0.00000306	0.00000044	0.00000007	0.00000004	0.00000007	
0.00010000	0.00055525	0.00000313	0.00000044	0.00000016	0.00000007	0.00000007	
0.00010000	0.00055797	0.00000295	0.00000044	0.00000013	0.00000006	0.00000007	
0.00010000	0.00056803	0.00000336	0.00000044	0.00000013	0.00000007	0.00000007	
0.00010000	0.00061204	0.00000311	0.00000044	0.00000031	0.00000013	0.00000009	
0.00010000	0.00058627	0.00000298	0.00000044	0.00000017	0.00000009	0.00000008	
0.00010000	0.00057280	0.00000308	0.00000044	0.00000014	0.00000007	0.00000008	
0.00010000	0.00060707	0.00000332	0.00000044	0.00000023	0.00000010	0.00000008	
0.00010000	0.00055186	0.00000306	0.00000044	0.00000016	0.00000007	0.00000007	
0.00010000	0.00055470	0.00000304	0.00000043	0.00000011	0.00000006	0.00000007	
0.00010000	0.00057693	0.00000334	0.00000044	0.00000017	0.00000008	0.00000007	
0.00010000	0.00059190	0.00000300	0.00000044	0.00000020	0.00000009	0.00000007	
0.00010000	0.00055607	0.00000295	0.00000044	0.00000016	0.00000007	0.00000007	
0.00010000	0.00054604	0.00000313	0.00000043	0.00000011	0.00000006	0.00000007	
0.00010000	0.00054843	0.00000313	0.00000043	0.00000014	0.00000006	0.00000007	
0.00010000	0.00051318	0.00000308	0.00000043	0.00000004	0.00000002	0.00000007	
0.00010000	0.00049539	0.00000308	0.00000043	0.00000004	0.00000002	0.00000007	
0.00010000	0.00051422	0.00000311	0.00000043	0.00000006	0.00000003	0.00000007	
0.00010000	0.00054025	0.00000302	0.00000043	0.00000011	0.00000005	0.00000007	
0.00010000	0.00050775	0.00000298	0.00000043	0.00000004	0.00000002	0.00000007	
0.00010000	0.00051375	0.00000312	0.00000043	0.00000008	0.00000003	0.00000008	
0.00010000	0.00053791	0.00000300	0.00000043	0.00000012	0.00000006	0.00000007	
0.00010000	0.00050975	0.00000322	0.00000043	0.00000005	0.00000003	0.00000007	
0.00010000	0.00051292	0.00000298	0.00000043	0.00000004	0.00000003	0.00000007	
0.00010000	0.00049084	0.00000321	0.00000043	0.00000003	0.00000002	0.00000007	
0.00010000	0.00050749	0.00000297	0.00000043	0.00000006	0.00000003	0.00000007	
0.00010000	0.00050190	0.00000341	0.00000043	0.00000003	0.00000002	0.00000008	
0.00010000	0.00052452	0.00000300	0.00000043	0.00000007	0.00000003	0.00000008	
0.00010000	0.00051342	0.00000296	0.00000043	0.00000005	0.00000003	0.00000008	
0.00010000	0.00050943	0.00000314	0.00000043	0.00000003	0.00000002	0.00000009	
0.00010000	0.00051815	0.00000318	0.00000043	0.00000004	0.00000003	0.00000008	
0.00010000	0.00052956	0.00000320	0.00000043	0.00000010	0.00000004	0.00000008	
0.00010000	0.00057515	0.00000297	0.00000043	0.00000011	0.00000005	0.00000010	
0.00010000	0.00053761	0.00000319	0.00000044	0.00000006	0.00000003	0.00000008	
0.00010000	0.00051451	0.00000300	0.00000043	0.00000006	0.00000003	0.00000008	
0.00010000	0.00050339	0.00000305	0.00000043	0.00000003	0.00000002	0.00000008	
0.00010000	0.00050555	0.00000306	0.00000043	0.00000004	0.00000002	0.00000008	
0.00010000	0.00050585	0.00000297	0.00000043	0.00000005	0.00000003	0.00000007	
0.00010000	0.00048209	0.00000313	0.00000042	0.00000002	0.00000001	0.00000007	
0.00010000	0.00050185	0.00000311	0.00000043	0.00000006	0.00000004	0.00000007	
0.00010000	0.00052057	0.00000328	0.00000043	0.00000008	0.00000004	0.00000008	
0.00010000	0.00052584	0.00000280	0.00000043	0.00000003	0.00000004	0.00000008	
0.00010000	0.00051146	0.00000404	0.00000045	0.00000002	0.00000002	0.00000007	
0.00010000	0.00053563	0.00000265	0.00000046	0.00000004	0.00000003	0.00000007	
0.00010000	0.00053416	0.00000411	0.00000044	0.00000002	0.00000002	0.00000009	
0.00010000	0.00052167	0.00000283	0.00000044	0.00000001	0.00000001	0.00000008	
0.00010000	0.00050848	0.00000348	0.00000045	0.00000002	0.00000001	0.00000008	
0.00010000	0.00051622	0.00000282	0.00000045	0.00000001	0.00000001	0.00000008	
0.00010000	0.00055235	0.00000329	0.00000044	0.00000007	0.00000003	0.00000008	
0.00010000	0.00055299	0.00000285	0.00000044	0.00000009	0.00000005	0.00000008	
0.00010000	0.00051386	0.00000324	0.00000043	0.00000003	0.00000003	0.00000007	
0.00010000	0.00053856	0.00000288	0.00000043	0.00000010	0.00000006	0.00000007	
0.00010000	0.00051711	0.00000338	0.00000042	0.00000007	0.00000004	0.00000007	
0.00010000	0.00053444	0.00000291	0.00000043	0.00000010	0.00000005	0.00000008	
0.00010000	0.00053457	0.00000315	0.00000042	0.00000007	0.00000004	0.00000007	
0.00010000	0.00055551	0.00000280	0.00000042	0.00000013	0.00000006	0.00000007	
0.00010000	0.00054572	0.00000308	0.00000042	0.00000012	0.00000007	0.00000008	
0.00010000	0.00053824	0.00000320	0.00000043	0.00000007	0.00000005	0.00000008	
0.00010000	0.00058944	0.00000309	0.00000043	0.00000011	0.00000008	0.00000008	
0.00010000	0.00051694	0.00000269	0.00000043	0.00000003	0.00000004	0.00000007	
0.00010000	0.00055768	0.00000358	0.00000045	0.00000009	0.00000006	0.00000007	
0.00010000	0.00052697	0.00000307	0.00000044	0.00000006	0.00000004	0.00000008	
0.00010000	0.00058260	0.00000283	0.00000043	0.00000015	0.00000007	0.00000011	
0.00010000	0.00057785	0.00000311	0.00000043	0.00000012	0.00000006	0.00000008	
0.00010000	0.00052484	0.00000295	0.00000042	0.00000010	0.00000005	0.00000008	
0.00010000	0.00052631	0.00000292	0.00000042	0.00000005	0.00000003	0.00000008	
0.00010000	0.00048127	0.00000298	0.00000042	0.00000001	0.00000001	0.00000008	
0.00010000	0.00047991	0.00000295	0.00000042	0.00000001	0.00000001	0.00000008	
0.00010000	0.00053165	0.00000296	0.00000042	0.00000016	0.00000007	0.00000007	
0.00010000	0.00050517	0.00000294	0.00000042	0.00000010	0.00000005	0.00000007	
0.00010000	0.00056348	0.00000285	0.00000042	0.00000012	0.00000006	0.00000007	
0.00010000	0.00059094	0.00000304	0.00000042	0.00000027	0.00000013	0.00000008	
0.00010000	0.00071396	0.00000297	0.00000042	0.00000055	0.00000024	0.00000009	
0.00010000	0.00078139	0.00000296	0.00000042	0.00000051	0.00000024	0.00000010	
0.00010000	0.00071478	0.00000277	0.00000042	0.00000037	0.00000017	0.00000008	
0.00010000	0.00061734	0.00000311	0.00000042	0.00000019	0.00000009	0.00000008	
0.00010000	0.00051390	0.00000272	0.00000042	0.00000011	0.00000005	0.00000008	
0.00010000	0.00054144	0.00000354	0.00000043	0.00000005	0.00000004	0.00000008	
0.00010000	0.00061530	0.00000283	0.00000042	0.00000024	0.00000012	0.00000007	
0.00010000	0.00055980	0.00000280	0.00000042	0.00000020	0.00000009	0.00000007	
0.00010000	0.00051970	0.00000301	0.00000042	0.00000012	0.00000007	0.00000007	
0.00010000	0.00054041	0.00000290	0.00000042	0.00000017	0.00000007	0.00000008	
0.00010000	0.00064206	0.00000323	0.00000042	0.00000028	0.00000014	0.00000008	
0.00010000	0.00062253	0.00000269	0.00000042	0.00000029	0.00000012	0.00000008	
0.00010000	0.00054423	0.00000310	0.00000041	0.00000017	0.00000008	0.00000008	
0.00010000	0.00058218	0.00000289	0.00000042	0.00000030	0.00000014	0.00000008	
0.00010000	0.00060663	0.00000309	0.00000041	0.00000018	0.00000012	0.00000008	
0.00010000	0.00053623	0.00000269	0.00000042	0.00000011	0.00000006	0.00000007	
0.00010000	0.00048093	0.00000339	0.00000042	0.00000003	0.00000002	0.00000007	
0.00010000	0.00050084	0.00000255	0.00000042	0.00000004	0.00000002	0.00000008	
0.00010000	0.00049931	0.00000365	0.00000042	0.00000004	0.00000002	0.00000007	
0.00010000	0.00049972	0.00000300	0.00000043	0.00000004	0.00000003	0.00000007	
0.00010000	0.00055419	0.00000296	0.00000042	0.00000011	0.00000005	0.00000008	
0.00010000	0.00048521	0.00000301	0.00000041	0.00000003	0.00000002	0.00000007	
0.00010000	0.00047848	0.00000298	0.00000041	0.00000002	0.00000001	0.00000007	
0.00010000	0.00050818	0.00000295	0.00000041	0.00000011	0.00000006	0.00000007	
0.00010000	0.00065142	0.00000328	0.00000042	0.00000040	0.00000018	0.00000009	
0.00010000	0.00081084	0.00000269	0.00000042	0.00000057	0.00000027	0.00000010	
0.00010000	0.00071798	0.00000322	0.00000042	0.00000043	0.00000019	0.00000010	
0.00010000	0.00054221	0.00000263	0.00000042	0.00000012	0.00000007	0.00000007	
0.00010000	0.00058671	0.00000293	0.00000041	0.00000028	0.00000013	0.00000009	
0.00010000	0.00060151	0.00000305	0.00000041	0.00000018	0.00000010	0.00000007	
0.00010000	0.00049131	0.00000302	0.00000041	0.00000005	0.00000003	0.00000007	
0.00010000	0.00051110	0.00000290	0.00000041	0.00000010	0.00000005	0.00000007	
0.00010000	0.00049499	0.00000300	0.00000041	0.00000008	0.00000004	0.00000007	
0.00010000	0.00053493	0.00000274	0.00000041	0.00000013	0.00000005	0.00000007	
0.00010000	0.00048292	0.00000312	0.00000041	0.00000005	0.00000003	0.00000007	
0.00010000	0.00046515	0.00000289	0.00000041	0.00000002	0.00000001	0.00000007	
0.00010000	0.00045789	0.00000293	0.00000040	0.00000001	0.00000001	0.00000007	
0.00010000	0.00044499	0.00000278	0.00000041	0.00000001	0.00000001	0.00000007	
0.00010000	0.00048338	0.00000291	0.00000041	0.00000008	0.00000004	0.00000007	
0.00010000	0.00050044	0.00000296	0.00000041	0.00000009	0.00000005	0.00000007	
0.00010000	0.00056074	0.00000300	0.00000041	0.00000016	0.00000007	0.00000007	
0.00010000	0.00051027	0.00000296	0.00000040	0.00000007	0.00000005	0.00000008	
0.00010000	0.00051807	0.00000301	0.00000041	0.00000010	0.00000005	0.00000007	
0.00010000	0.00049969	0.00000266	0.00000041	0.00000006	0.00000003	0.00000007	
0.00010000	0.00045539	0.00000318	0.00000041	0.00000001	0.00000001	0.00000007	
0.00010000	0.00046875	0.00000281	0.00000040	0.00000002	0.00000002	0.00000007	
0.00010000	0.00048801	0.00000302	0.00000040	0.00000007	0.00000004	0.00000007	
0.00010000	0.00050531	0.00000286	0.00000040	0.00000007	0.00000004	0.00000007	
0.00010000	0.00047297	0.00000285	0.00000040	0.00000007	0.00000003	0.00000007	
0.00010000	0.00058947	0.00000314	0.00000040	0.00000022	0.00000011	0.00000008	
0.00010000	0.00062363	0.00000295	0.00000040	0.00000024	0.00000010	0.00000008	
0.00010000	0.00054046	0.00000297	0.00000040	0.00000015	0.00000007	0.00000007	
0.00010000	0.00054288	0.00000283	0.00000040	0.00000018	0.00000008	0.00000008	
0.00010000	0.00066089	0.00000319	0.00000040	0.00000040	0.00000019	0.00000008	
0.00010000	0.00059224	0.00000270	0.00000040	0.00000027	0.00000012	0.00000008	
0.00010000	0.00053101	0.00000283	0.00000040	0.00000019	0.00000010	0.00000007	
0.00010000	0.00067630	0.00000293	0.00000040	0.00000043	0.00000019	0.00000009	
0.00010000	0.00049785	0.00000288	0.00000040	0.00000013	0.00000006	0.00000007	
0.00010000	0.00055812	0.00000312	0.00000040	0.00000018	0.00000008	0.00000007	
0.00010000	0.00054765	0.00000289	0.00000040	0.00000018	0.00000008	0.00000008	
0.00010000	0.00052658	0.00000279	0.00000040	0.00000015	0.00000007	0.00000007	
0.00010000	0.00044087	0.00000281	0.00000040	0.00000001	0.00000001	0.00000007	
0.00010000	0.00045277	0.00000287	0.00000040	0.00000002	0.00000001	0.00000007	
0.00010000	0.00046629	0.00000299	0.00000040	0.00000004	0.00000002	0.00000007	
0.00010000	0.00045232	0.00000279	0.00000040	0.00000001	0.00000001	0.00000007	
0.00010000	0.00045395	0.00000283	0.00000040	0.00000003	0.00000002	0.00000007	
0.00010000	0.00044297	0.00000295	0.00000039	0.00000004	0.00000002	0.00000007	
0.00010000	0.00050744	0.00000285	0.00000040	0.00000013	0.00000005	0.00000007	
0.00010000	0.00051169	0.00000308	0.00000039	0.00000008	0.00000004	0.00000007	
0.00010000	0.00051576	0.00000271	0.00000040	0.00000011	0.00000006	0.00000007	
0.00010000	0.00055181	0.00000359	0.00000040	0.00000004	0.00000010	0.00000007	
0.00010000	0.00064591	0.00000246	0.00000043	0.00000013	0.00000013	0.00000007	
0.00010000	0.00053293	0.00000331	0.00000040	0.00000012	0.00000010	0.00000008	
0.00010000	0.00055380	0.00000315	0.00000040	0.00000005	0.00000007	0.00000008	
0.00010000	0.00051549	0.00000271	0.00000041	0.00000006	0.00000005	0.00000007	
0.00010000	0.00048584	0.00000292	0.00000040	0.00000009	0.00000005	0.00000007	
0.00010000	0.00047954	0.00000314	0.00000040	0.00000009	0.00000005	0.00000007	
0.00010000	0.00050007	0.00000274	0.00000039	0.00000011	0.00000005	0.00000007	
0.00010000	0.00049990	0.00000278	0.00000039	0.00000005	0.00000003	0.00000007	
0.00010000	0.00048764	0.00000283	0.00000039	0.00000008	0.00000004	0.00000007	
0.00010000	0.00050380	0.00000291	0.00000039	0.00000006	0.00000005	0.00000007	
0.00010000	0.00050996	0.00000274	0.00000039	0.00000011	0.00000007	0.00000007	
0.00010000	0.00045127	0.00000292	0.00000039	0.00000003	0.00000002	0.00000007	
0.00010000	0.00047095	0.00000277	0.00000039	0.00000007	0.00000004	0.00000008	
0.00010000	0.00049829	0.00000292	0.00000040	0.00000007	0.00000004	0.00000008	
0.00010000	0.00046993	0.00000276	0.00000039	0.00000009	0.00000004	0.00000007	
0.00010000	0.00045932	0.00000297	0.00000039	0.00000004	0.00000002	0.00000007	
0.00010000	0.00047240	0.00000262	0.00000039	0.00000005	0.00000002	0.00000007	
0.00010000	0.00047356	0.00000298	0.00000039	0.00000003	0.00000002	0.00000008	
0.00010000	0.00051130	0.00000262	0.00000039	0.00000012	0.00000005	0.00000008	
0.00010000	0.00053514	0.00000286	0.00000039	0.00000010	0.00000005	0.00000008	
0.00010000	0.00051093	0.00000272	0.00000039	0.00000011	0.00000005	0.00000009	
0.00010000	0.00046376	0.00000280	0.00000039	0.00000004	0.00000002	0.00000008	
0.00010000	0.00049568	0.00000261	0.00000039	0.00000008	0.00000004	0.00000008	
0.00010000	0.00055494	0.00000291	0.00000039	0.00000019	0.00000009	0.00000008	
0.00010000	0.00051416	0.00000269	0.00000039	0.00000014	0.00000007	0.00000008	
0.00010000	0.00047680	0.00000289	0.00000040	0.00000007	0.00000003	0.00000007	
0.00010000	0.00049588	0.00000277	0.00000040	0.00000008	0.00000004	0.00000008	
0.00010000	0.00049150	0.00000301	0.00000040	0.00000006	0.00000004	0.00000007	
0.00010000	0.00048968	0.00000273	0.00000040	0.00000009	0.00000004	0.00000007	
0.00010000	0.00056594	0.00000271	0.00000039	0.00000019	0.00000009	0.00000008	
0.00010000	0.00049670	0.00000287	0.00000039	0.00000010	0.00000005	0.00000007	
0.00010000	0.00055698	0.00000285	0.00000039	0.00000024	0.00000011	0.00000009	
0.00010000	0.00052203	0.00000301	0.00000039	0.00000014	0.00000006	0.00000007	
0.00010000	0.00062394	0.00000253	0.00000040	0.00000022	0.00000012	0.00000008	
0.00010000	0.00087042	0.00000298	0.00000044	0.00000022	0.00000034	0.00000008	
0.00010000	0.14040922	0.00000666	0.00000169	0.00000040	0.00018561	0.00000052	
0.00010000	0.01521822	0.00002301	0.00000139	0.00000116	0.00000866	0.00000311	
0.00010000	0.04192674	0.00000568	0.00000221	0.00000069	0.00002387	0.00000081	
0.00010000	0.00291706	0.00000938	0.00000126	0.00000059	0.00000044	0.00000109	
0.00010000	0.00302684	0.00000402	0.00000115	0.00000007	0.00000098	0.00000058	
0.00010000	0.00519951	0.00001240	0.00000094	0.00000034	0.00000274	0.00000041	
0.00010000	0.00206876	0.00000424	0.00000073	0.00000027	0.00000090	0.00000015	
0.00010000	0.00112361	0.00000374	0.00000053	0.00000026	0.00000028	0.00000024	
0.00010000	0.00086846	0.00000305	0.00000049	0.00000036	0.00000020	0.00000015	
0.00010000	0.00077638	0.00000342	0.00000044	0.00000030	0.00000014	0.00000016	
0.00010000	0.00056195	0.00000301	0.00000041	0.00000013	0.00000007	0.00000009	
0.00010000	0.00055973	0.00000258	0.00000040	0.00000005	0.00000005	0.00000012	
0.00010000	0.00050358	0.00000273	0.00000040	0.00000003	0.00000004	0.00000008	
0.00010000	0.00050682	0.00000283	0.00000039	0.00000003	0.00000003	0.00000009	
0.00010000	0.00048796	0.00000300	0.00000039	0.00000004	0.00000004	0.00000007	
0.00010000	0.00046433	0.00000292	0.00000039	0.00000003	0.00000002	0.00000007	
0.00010000	0.00044811	0.00000289	0.00000039	0.00000003	0.00000002	0.00000007	
0.00010000	0.00044938	0.00000281	0.00000039	0.00000002	0.00000002	0.00000007	
0.00010000	0.00046084	0.00000281	0.00000039	0.00000002	0.00000001	0.00000007	
0.00010000	0.00044743	0.00000279	0.00000039	0.00000002	0.00000001	0.00000007	
0.00010000	0.00045664	0.00000282	0.00000039	0.00000004	0.00000002	0.00000007	
0.00010000	0.00046028	0.00000285	0.00000039	0.00000005	0.00000002	0.00000007	
0.00010000	0.00045680	0.00000290	0.00000039	0.00000005	0.00000003	0.00000007	
0.00010000	0.00047376	0.00000275	0.00000039	0.00000008	0.00000004	0.00000007	
0.00010000	0.00050942	0.00000283	0.00000039	0.00000009	0.00000005	0.00000007	
0.00010000	0.00048321	0.00000276	0.00000039	0.00000010	0.00000004	0.00000007	
0.00010000	0.00046168	0.00000284	0.00000039	0.00000005	0.00000003	0.00000007	
0.00010000	0.00046373	0.00000274	0.00000038	0.00000006	0.00000003	0.00000007	
0.00010000	0.00047840	0.00000281	0.00000038	0.00000005	0.00000003	0.00000007	
0.00010000	0.00044265	0.00000276	0.00000038	0.00000005	0.00000002	0.00000007	
0.00010000	0.00045157	0.00000271	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00044725	0.00000279	0.00000038	0.00000004	0.00000002	0.00000007	
0.00010000	0.00043580	0.00000282	0.00000038	0.00000002	0.00000001	0.00000007	
0.00010000	0.00044977	0.00000273	0.00000038	0.00000005	0.00000003	0.00000007	
0.00010000	0.00047140	0.00000285	0.00000038	0.00000006	0.00000003	0.00000007	
0.00010000	0.00045574	0.00000275	0.00000038	0.00000006	0.00000003	0.00000007	
0.00010000	0.00045604	0.00000278	0.00000038	0.00000005	0.00000002	0.00000007	
0.00010000	0.00042207	0.00000275	0.00000038	0.00000001	0.00000000	0.00000007	
0.00010000	0.00043017	0.00000278	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00043328	0.00000278	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00042334	0.00000284	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00047313	0.00000272	0.00000038	0.00000007	0.00000003	0.00000007	
0.00010000	0.00043429	0.00000277	0.00000038	0.00000002	0.00000001	0.00000007	
0.00010000	0.00043160	0.00000275	0.00000038	0.00000002	0.00000001	0.00000007	
0.00010000	0.00043001	0.00000278	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00042376	0.00000280	0.00000038	0.00000001	0.00000000	0.00000007	
0.00010000	0.00042568	0.00000273	0.00000038	0.00000001	0.00000000	0.00000006	
0.00010000	0.00043329	0.00000270	0.00000038	0.00000001	0.00000000	0.00000006	
0.00010000	0.00043208	0.00000273	0.00000038	0.00000001	0.00000001	0.00000006	
0.00010000	0.00043896	0.00000286	0.00000038	0.00000003	0.00000001	0.00000007	
0.00010000	0.00043002	0.00000269	0.00000038	0.00000001	0.00000001	0.00000006	
0.00010000	0.00042933	0.00000271	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00043183	0.00000278	0.00000038	0.00000002	0.00000001	0.00000007	
0.00010000	0.00044058	0.00000271	0.00000038	0.00000003	0.00000001	0.00000007	
0.00010000	0.00046652	0.00000277	0.00000038	0.00000005	0.00000002	0.00000007	
0.00010000	0.00042741	0.00000277	0.00000038	0.00000003	0.00000001	0.00000007	
0.00010000	0.00044118	0.00000284	0.00000038	0.00000002	0.00000001	0.00000007	
0.00010000	0.00041962	0.00000272	0.00000038	0.00000002	0.00000001	0.00000007	
0.00010000	0.00042839	0.00000276	0.00000038	0.00000003	0.00000002	0.00000007	
0.00010000	0.00042835	0.00000282	0.00000038	0.00000003	0.00000001	0.00000007	
0.00010000	0.00041694	0.00000279	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00044470	0.00000281	0.00000038	0.00000003	0.00000002	0.00000007	
0.00010000	0.00043939	0.00000273	0.00000038	0.00000003	0.00000002	0.00000007	
0.00010000	0.00044013	0.00000272	0.00000038	0.00000002	0.00000001	0.00000007	
0.00010000	0.00043504	0.00000281	0.00000038	0.00000002	0.00000001	0.00000007	
0.00010000	0.00042238	0.00000282	0.00000038	0.00000001	0.00000000	0.00000006	
0.00010000	0.00042409	0.00000277	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00043035	0.00000277	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00043312	0.00000273	0.00000038	0.00000003	0.00000001	0.00000006	
0.00010000	0.00043497	0.00000282	0.00000038	0.00000002	0.00000001	0.00000007	
0.00010000	0.00043612	0.00000273	0.00000038	0.00000003	0.00000002	0.00000007	
0.00010000	0.00044809	0.00000275	0.00000038	0.00000003	0.00000002	0.00000007	
0.00010000	0.00046146	0.00000274	0.00000038	0.00000004	0.00000002	0.00000007	
0.00010000	0.00045076	0.00000280	0.00000038	0.00000003	0.00000002	0.00000007	
0.00010000	0.00045248	0.00000270	0.00000038	0.00000004	0.00000002	0.00000007	
0.00010000	0.00042733	0.00000279	0.00000038	0.00000002	0.00000001	0.00000007	
0.00010000	0.00042885	0.00000271	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00041921	0.00000270	0.00000038	0.00000001	0.00000000	0.00000006	
0.00010000	0.00046154	0.00000293	0.00000038	0.00000009	0.00000004	0.00000007	
0.00010000	0.00077412	0.00000271	0.00000038	0.00000051	0.00000023	0.00000008	
0.00010000	0.00048375	0.00000271	0.00000038	0.00000011	0.00000005	0.00000007	
0.00010000	0.00057113	0.00000285	0.00000038	0.00000015	0.00000007	0.00000007	
0.00010000	0.00060510	0.00000273	0.00000038	0.00000021	0.00000010	0.00000009	
0.00010000	0.00054639	0.00000268	0.00000038	0.00000020	0.00000009	0.00000007	
0.00010000	0.00047371	0.00000271	0.00000038	0.00000016	0.00000008	0.00000007	
0.00010000	0.00056373	0.00000317	0.00000038	0.00000024	0.00000012	0.00000008	
0.00010000	0.00077984	0.00000285	0.00000038	0.00000058	0.00000026	0.00000008	
0.00010000	0.00115558	0.00000299	0.00000038	0.00000105	0.00000047	0.00000009	
0.00010000	0.00077931	0.00000262	0.00000038	0.00000056	0.00000025	0.00000008	
0.00010000	0.00054540	0.00000285	0.00000038	0.00000021	0.00000010	0.00000007	
0.00010000	0.00055375	0.00000272	0.00000038	0.00000025	0.00000011	0.00000007	
0.00010000	0.00049661	0.00000271	0.00000038	0.00000014	0.00000006	0.00000007	
0.00010000	0.00052843	0.00000293	0.00000038	0.00000014	0.00000007	0.00000007	
0.00010000	0.00061803	0.00000276	0.00000038	0.00000037	0.00000017	0.00000007	
0.00010000	0.00056153	0.00000273	0.00000038	0.00000033	0.00000015	0.00000008	
0.00010000	0.00051891	0.00000285	0.00000038	0.00000016	0.00000008	0.00000007	
0.00010000	0.00065049	0.00000271	0.00000038	0.00000030	0.00000013	0.00000008	
0.00010000	0.00043505	0.00000270	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00045706	0.00000269	0.00000038	0.00000008	0.00000003	0.00000007	
0.00010000	0.00058375	0.00000270	0.00000038	0.00000033	0.00000015	0.00000007	
0.00010000	0.00054621	0.00000268	0.00000038	0.00000021	0.00000010	0.00000007	
0.00010000	0.00049858	0.00000268	0.00000038	0.00000014	0.00000006	0.00000007	
0.00010000	0.00051852	0.00000287	0.00000038	0.00000017	0.00000009	0.00000007	
0.00010000	0.00051373	0.00000265	0.00000038	0.00000012	0.00000006	0.00000007	
0.00010000	0.00044026	0.00000263	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00042149	0.00000271	0.00000038	0.00000001	0.00000001	0.00000007	
0.00010000	0.00041549	0.00000271	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00041902	0.00000265	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00041627	0.00000272	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00042554	0.00000271	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00042149	0.00000265	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00041074	0.00000269	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00040559	0.00000272	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00042031	0.00000270	0.00000038	0.00000001	0.00000000	0.00000006	
0.00010000	0.00041708	0.00000269	0.00000038	0.00000000	0.00000000	0.00000007	
0.00010000	0.00042263	0.00000274	0.00000038	0.00000000	0.00000001	0.00000007	
0.00010000	0.00042889	0.00000267	0.00000038	0.00000001	0.00000001	0.00000006	
0.00010000	0.00042409	0.00000279	0.00000038	0.00000002	0.00000001	0.00000006	
0.00010000	0.00043147	0.00000274	0.00000037	0.00000002	0.00000001	0.00000006	
0.00010000	0.00045103	0.00000263	0.00000038	0.00000004	0.00000002	0.00000006	
0.00010000	0.00041526	0.00000277	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00041912	0.00000274	0.00000038	0.00000000	0.00000000	0.00000006	
0.00010000	0.00041135	0.00000267	0.00000037	0.00000001	0.00000000	0.00000006	
0.00010000	0.00041327	0.00000268	0.00000037	0.00000001	0.00000000	0.00000006	
0.00010000	0.00041752	0.00000271	0.00000037	0.00000001	0.00000000	0.00000006	
0.00010000	0.00042202	0.00000270	0.00000037	0.00000000	0.00000000	0.00000007	
0.00010000	0.00041667	0.00000271	0.00000037	0.00000000	0.00000000	0.00000006	
0.00010000	0.00040868	0.00000267	0.00000038	0.00000001	0.00000001	0.00000006	
0.00010000	0.00044493	0.00000268	0.00000038	0.00000005	0.00000002	0.00000006	
0.00010000	0.00042628	0.00000278	0.00000037	0.00000004	0.00000002	0.00000006	
0.00010000	0.00044238	0.00000266	0.00000037	0.00000005	0.00000002	0.00000007	
0.00010000	0.00044895	0.00000270	0.00000038	0.00000006	0.00000003	0.00000007	
